household_id,date,location_type,climate_zone,household_size,income_level,inflation_rate,electricity_tariff_rate,past_month_units,ac_hours,fan_hours,tv_hours,fridge_hours,next_month_units
11,2022-08-01,Semi-urban,DryHot,5,Low,6.27,50.52,51.4,0.36,2.62,2.64,20,55.2
11,2022-09-01,Semi-urban,DryHot,5,Low,8.55,49.36,52.2,0.4,3.86,2.06,20,47.9
11,2022-10-01,Semi-urban,DryHot,5,Low,7.85,50.62,51.8,0.47,1.6,2.32,20,46.2
11,2022-11-01,Semi-urban,DryHot,5,Low,6.79,48.81,52.5,0.44,3.25,2.09,20,50.9
11,2022-12-01,Semi-urban,DryHot,5,Low,6.41,50.13,50.2,0.3,2.29,2.69,20,41.8
11,2023-01-01,Semi-urban,DryHot,5,Low,7.46,53.14,48.8,0.24,1.72,2.89,20,46.1
11,2023-02-01,Semi-urban,DryHot,5,Low,6.17,52.23,52.2,0.62,1.12,1.69,20,50.6
11,2023-03-01,Semi-urban,DryHot,5,Low,7.61,52.13,49.9,0.38,2.6,1.7,20,44.6
11,2023-04-01,Semi-urban,DryHot,5,Low,8.5,53.27,49.0,0.19,2.51,1.56,20,43.7
11,2023-05-01,Semi-urban,DryHot,5,Low,7.62,51.81,55.8,0.75,2.65,1.71,20,51.6
11,2023-06-01,Semi-urban,DryHot,5,Low,9.11,52.88,48.0,0.15,3.0,1.77,20,56.3
11,2023-07-01,Semi-urban,DryHot,5,Low,9.33,52.09,56.0,0.84,1.79,1.89,20,59.6
11,2023-08-01,Semi-urban,DryHot,5,Low,9.02,52.27,49.0,0.15,3.8,2.29,20,49.9
11,2023-09-01,Semi-urban,DryHot,5,Low,8.18,51.15,52.5,0.49,3.63,1.41,20,50.6
11,2023-10-01,Semi-urban,DryHot,5,Low,6.14,51.66,51.1,0.25,3.7,2.61,20,52.6
11,2023-11-01,Semi-urban,DryHot,5,Low,7.44,51.02,55.5,0.78,1.39,2.35,20,50.6
11,2023-12-01,Semi-urban,DryHot,5,Low,7.89,51.93,50.9,0.43,2.87,1.73,20,46.5
11,2024-01-01,Semi-urban,DryHot,5,Low,7.78,53.77,54.8,0.64,2.67,2.15,20,56.1
11,2024-02-01,Semi-urban,DryHot,5,Low,8.39,52.72,47.3,0.02,2.96,2.3,20,42.7
11,2024-03-01,Semi-urban,DryHot,5,Low,9.79,54.93,56.9,0.92,3.07,1.18,20,58.4
11,2024-04-01,Semi-urban,DryHot,5,Low,7.18,53.69,55.4,0.89,1.03,1.47,20,43.2
11,2024-05-01,Semi-urban,DryHot,5,Low,9.95,53.54,45.6,0.07,1.08,1.52,20,41.2
11,2024-06-01,Semi-urban,DryHot,5,Low,9.21,54.04,49.3,0.19,2.55,1.82,20,50.5
11,2024-07-01,Semi-urban,DryHot,5,Low,8.71,52.92,53.8,0.57,3.72,2.39,20,56.2
11,2024-08-01,Semi-urban,DryHot,5,Low,7.93,53.61,49.5,0.28,1.97,1.14,20,46.5
11,2024-09-01,Semi-urban,DryHot,5,Low,7.8,53.0,48.9,0.16,2.46,2.34,20,47.6
11,2024-10-01,Semi-urban,DryHot,5,Low,7.2,54.59,48.8,0.13,3.32,2.89,20,51.2
11,2024-11-01,Semi-urban,DryHot,5,Low,9.87,52.76,49.6,0.22,2.33,2.51,20,45.4
11,2024-12-01,Semi-urban,DryHot,5,Low,9.73,53.54,56.1,0.82,2.55,1.54,20,53.4
12,2015-01-01,Semi-urban,WetWarm,8,Middle,3.03,39.02,112.8,3.94,8.32,4.19,24,115.8
12,2015-02-01,Semi-urban,WetWarm,8,Middle,4.12,39.61,126.5,5.13,6.21,4.58,24,122.7
12,2015-03-01,Semi-urban,WetWarm,8,Middle,3.87,40.3,110.5,3.79,6.97,3.45,24,111.9
12,2015-04-01,Semi-urban,WetWarm,8,Middle,3.05,39.79,106.0,3.29,7.9,4.98,24,101.0
12,2015-05-01,Semi-urban,WetWarm,8,Middle,3.7,38.66,107.7,3.63,8.01,2.7,24,108.2
12,2015-06-01,Semi-urban,WetWarm,8,Middle,4.02,39.54,110.3,3.68,9.69,3.78,24,112.4
12,2015-07-01,Semi-urban,WetWarm,8,Middle,3.48,41.37,119.7,4.51,8.42,3.68,24,110.5
12,2015-08-01,Semi-urban,WetWarm,8,Middle,4.75,39.59,130.1,5.44,8.17,2.39,24,124.3
12,2015-09-01,Semi-urban,WetWarm,8,Middle,3.87,39.89,134.9,5.8,9.79,3.11,24,126.3
12,2015-10-01,Semi-urban,WetWarm,8,Middle,2.93,39.2,133.1,5.8,6.73,2.76,24,125.3
12,2015-11-01,Semi-urban,WetWarm,8,Middle,2.86,40.41,114.9,4.15,9.18,3.37,24,113.1
12,2015-12-01,Semi-urban,WetWarm,8,Middle,4.48,40.08,107.2,3.44,8.45,3.7,24,98.4
12,2016-01-01,Semi-urban,WetWarm,8,Middle,3.31,40.98,136.7,5.81,9.65,4.84,24,129.9
12,2016-02-01,Semi-urban,WetWarm,8,Middle,4.75,40.59,135.0,5.69,9.89,4.58,24,127.4
12,2016-03-01,Semi-urban,WetWarm,8,Middle,4.86,42.48,134.3,5.84,7.69,2.03,24,127.4
12,2016-04-01,Semi-urban,WetWarm,8,Middle,3.7,40.38,114.1,4.02,7.89,3.84,24,108.0
12,2016-05-01,Semi-urban,WetWarm,8,Middle,5.21,41.85,126.6,4.99,7.74,4.46,24,121.0
12,2016-06-01,Semi-urban,WetWarm,8,Middle,3.13,39.99,111.2,3.85,6.19,4.01,24,101.8
12,2016-07-01,Semi-urban,WetWarm,8,Middle,4.74,42.0,109.5,3.49,9.25,4.56,24,109.9
12,2016-08-01,Semi-urban,WetWarm,8,Middle,4.47,42.18,111.3,3.96,8.21,2.15,24,107.6
12,2016-09-01,Semi-urban,WetWarm,8,Middle,4.4,42.27,126.2,5.16,7.78,2.77,24,118.8
12,2016-10-01,Semi-urban,WetWarm,8,Middle,3.56,41.39,118.7,4.45,7.42,2.96,24,108.8
12,2016-11-01,Semi-urban,WetWarm,8,Middle,3.75,42.61,123.8,4.92,6.09,3.29,24,114.1
12,2016-12-01,Semi-urban,WetWarm,8,Middle,5.8,43.12,128.8,5.28,8.42,3.71,24,122.4
12,2017-01-01,Semi-urban,WetWarm,8,Middle,5.97,42.77,106.2,3.42,8.49,2.62,24,97.5
12,2017-02-01,Semi-urban,WetWarm,8,Middle,5.59,42.68,136.6,5.85,9.37,4.17,24,132.6
12,2017-03-01,Semi-urban,WetWarm,8,Middle,5.75,43.1,105.3,3.32,7.97,2.48,24,102.9
12,2017-04-01,Semi-urban,WetWarm,8,Middle,5.68,42.67,114.1,4.09,8.56,2.39,24,106.3
12,2017-05-01,Semi-urban,WetWarm,8,Middle,4.74,42.56,111.9,3.82,9.55,2.12,24,108.4
12,2017-06-01,Semi-urban,WetWarm,8,Middle,5.04,42.62,130.1,5.37,6.12,4.9,24,125.1
12,2017-07-01,Semi-urban,WetWarm,8,Middle,3.82,44.2,111.9,3.91,7.45,2.2,24,108.4
12,2017-08-01,Semi-urban,WetWarm,8,Middle,4.93,43.54,118.1,4.33,9.8,2.74,24,114.8
12,2017-09-01,Semi-urban,WetWarm,8,Middle,5.95,42.66,118.0,4.45,8.81,2.2,24,117.7
12,2017-10-01,Semi-urban,WetWarm,8,Middle,4.47,41.28,108.2,3.57,8.29,2.65,24,102.6
12,2017-11-01,Semi-urban,WetWarm,8,Middle,5.82,41.92,134.9,5.83,8.07,3.06,24,130.0
12,2017-12-01,Semi-urban,WetWarm,8,Middle,5.07,43.35,136.0,5.83,7.59,4.08,24,136.7
12,2018-01-01,Semi-urban,WetWarm,8,Middle,4.39,43.01,119.3,4.54,7.07,3.36,24,115.0
12,2018-02-01,Semi-urban,WetWarm,8,Middle,4.61,44.71,112.5,3.99,6.17,3.49,24,107.6
12,2018-03-01,Semi-urban,WetWarm,8,Middle,6.24,43.75,110.3,3.51,9.04,4.95,24,109.6
12,2018-04-01,Semi-urban,WetWarm,8,Middle,5.94,44.56,127.9,5.11,7.82,3.62,24,120.7
12,2018-05-01,Semi-urban,WetWarm,8,Middle,5.58,44.54,119.0,4.44,7.49,3.48,24,118.4
12,2018-06-01,Semi-urban,WetWarm,8,Middle,5.28,44.58,103.9,3.3,8.42,2.36,24,108.5
12,2018-07-01,Semi-urban,WetWarm,8,Middle,5.67,44.22,120.2,4.58,7.61,3.77,24,110.3
12,2018-08-01,Semi-urban,WetWarm,8,Middle,6.2,44.2,137.9,5.96,8.24,4.06,24,129.7
12,2018-09-01,Semi-urban,WetWarm,8,Middle,6.68,44.0,66.4,0.19,6.9,2.86,24,69.0
12,2018-10-01,Semi-urban,WetWarm,8,Middle,6.72,44.84,130.2,5.43,8.15,2.83,24,124.4
12,2018-11-01,Semi-urban,WetWarm,8,Middle,5.8,45.06,108.7,3.49,9.58,4.06,24,108.7
12,2018-12-01,Semi-urban,WetWarm,8,Middle,5.36,43.65,121.3,4.72,7.62,3.09,24,114.6
12,2019-01-01,Semi-urban,WetWarm,8,Middle,6.12,45.96,126.8,5.01,9.88,2.53,24,117.3
12,2019-02-01,Semi-urban,WetWarm,8,Middle,6.42,46.14,112.0,3.76,9.3,3.46,24,101.8
12,2019-03-01,Semi-urban,WetWarm,8,Middle,6.41,46.13,111.6,3.91,6.73,2.26,24,109.3
12,2019-04-01,Semi-urban,WetWarm,8,Middle,7.05,46.12,115.7,4.17,7.66,3.41,24,107.6
12,2019-05-01,Semi-urban,WetWarm,8,Middle,7.69,45.72,105.9,3.3,7.24,3.99,24,101.3
12,2019-06-01,Semi-urban,WetWarm,8,Middle,5.84,46.2,107.7,3.58,6.84,2.07,24,96.5
12,2019-07-01,Semi-urban,WetWarm,8,Middle,7.72,46.43,108.0,3.63,6.91,2.84,24,101.7
12,2019-08-01,Semi-urban,WetWarm,8,Middle,6.94,46.1,107.2,3.4,8.58,3.02,24,106.1
12,2019-09-01,Semi-urban,WetWarm,8,Middle,5.92,46.35,121.4,4.67,7.02,3.95,24,105.9
12,2019-10-01,Semi-urban,WetWarm,8,Middle,7.2,46.69,113.8,3.8,8.42,4.61,24,116.1
12,2019-11-01,Semi-urban,WetWarm,8,Middle,7.35,44.7,122.7,4.82,7.62,2.68,24,108.3
12,2019-12-01,Semi-urban,WetWarm,8,Middle,5.63,46.66,85.0,1.83,4.47,3.12,24,80.7
12,2020-01-01,Semi-urban,WetWarm,8,Middle,7.89,47.74,133.2,5.51,8.6,3.84,24,127.2
12,2020-02-01,Semi-urban,WetWarm,8,Middle,7.36,46.72,116.2,4.19,7.99,4.0,24,116.7
12,2020-03-01,Semi-urban,WetWarm,8,Middle,8.39,48.06,133.1,5.61,7.79,3.03,24,125.4
12,2020-04-01,Semi-urban,WetWarm,8,Middle,6.16,47.22,117.7,4.21,8.71,3.26,24,102.6
12,2020-05-01,Semi-urban,WetWarm,8,Middle,6.22,47.32,123.5,4.8,9.23,2.33,24,123.0
12,2020-06-01,Semi-urban,WetWarm,8,Middle,4.88,47.14,131.8,5.58,6.31,2.22,24,115.7
12,2020-07-01,Semi-urban,WetWarm,8,Middle,6.96,47.71,111.0,3.64,8.68,3.63,24,111.1
12,2020-08-01,Semi-urban,WetWarm,8,Middle,6.8,46.95,117.7,4.24,7.31,3.82,24,112.8
12,2020-09-01,Semi-urban,WetWarm,8,Middle,6.05,48.13,132.1,5.51,9.98,2.07,24,132.6
12,2020-10-01,Semi-urban,WetWarm,8,Middle,6.43,47.4,111.8,3.86,6.96,4.36,24,109.1
12,2020-11-01,Semi-urban,WetWarm,8,Middle,5.45,47.25,73.2,0.74,5.02,3.68,24,77.7
12,2020-12-01,Semi-urban,WetWarm,8,Middle,7.46,48.03,123.7,4.76,8.19,3.92,24,112.4
12,2021-01-01,Semi-urban,WetWarm,8,Middle,6.61,48.78,103.7,3.25,6.48,2.67,24,102.0
12,2021-02-01,Semi-urban,WetWarm,8,Middle,9.48,49.66,130.8,5.37,7.4,3.21,24,126.9
12,2021-03-01,Semi-urban,WetWarm,8,Middle,6.86,49.69,109.3,3.58,6.24,3.77,24,101.3
12,2021-04-01,Semi-urban,WetWarm,8,Middle,6.39,48.07,133.9,5.49,8.82,4.84,24,131.1
12,2021-05-01,Semi-urban,WetWarm,8,Middle,6.67,49.78,126.7,4.99,7.86,3.89,24,120.9
12,2021-06-01,Semi-urban,WetWarm,8,Middle,5.87,47.98,123.0,4.59,9.24,4.21,24,113.7
12,2021-07-01,Semi-urban,WetWarm,8,Middle,7.39,49.82,107.7,3.34,8.88,3.5,24,108.7
12,2021-08-01,Semi-urban,WetWarm,8,Middle,6.66,50.42,106.7,3.44,8.99,2.03,24,96.9
12,2021-09-01,Semi-urban,WetWarm,8,Middle,7.91,49.61,125.6,4.74,8.86,4.75,24,116.8
12,2021-10-01,Semi-urban,WetWarm,8,Middle,6.78,47.49,101.6,3.0,6.48,3.6,24,104.7
12,2021-11-01,Semi-urban,WetWarm,8,Middle,8.11,49.74,74.1,0.83,5.92,3.57,24,76.5
12,2021-12-01,Semi-urban,WetWarm,8,Middle,7.61,50.57,129.9,5.17,9.58,2.35,24,123.6
12,2022-01-01,Semi-urban,WetWarm,8,Middle,7.52,50.29,109.8,3.63,6.05,4.99,24,100.5
12,2022-02-01,Semi-urban,WetWarm,8,Middle,8.76,50.48,124.7,4.74,9.62,2.96,24,123.1
12,2022-03-01,Semi-urban,WetWarm,8,Middle,8.26,49.67,108.8,3.56,8.5,3.01,24,102.9
12,2022-04-01,Semi-urban,WetWarm,8,Middle,9.86,50.72,134.9,5.71,7.59,2.74,24,125.0
12,2022-05-01,Semi-urban,WetWarm,8,Middle,7.17,51.39,115.9,3.96,8.98,4.91,24,113.8
12,2022-06-01,Semi-urban,WetWarm,8,Middle,7.56,50.99,109.1,3.47,8.76,3.54,24,111.3
12,2022-07-01,Semi-urban,WetWarm,8,Middle,8.75,52.7,136.8,5.67,7.76,4.7,24,138.7
12,2022-08-01,Semi-urban,WetWarm,8,Middle,6.27,50.52,115.1,3.98,9.93,4.0,24,112.5
12,2022-09-01,Semi-urban,WetWarm,8,Middle,8.55,49.36,112.9,3.98,8.49,2.17,24,102.2
12,2022-10-01,Semi-urban,WetWarm,8,Middle,7.85,50.62,117.5,4.31,7.05,2.49,24,109.7
12,2022-11-01,Semi-urban,WetWarm,8,Middle,6.79,48.81,120.0,4.54,6.8,2.96,24,117.2
12,2022-12-01,Semi-urban,WetWarm,8,Middle,6.41,50.13,129.1,5.15,8.68,3.43,24,126.9
12,2023-01-01,Semi-urban,WetWarm,8,Middle,7.46,53.14,105.1,3.12,8.49,4.33,24,98.0
12,2023-02-01,Semi-urban,WetWarm,8,Middle,6.17,52.23,127.2,4.93,8.77,4.61,24,118.7
12,2023-03-01,Semi-urban,WetWarm,8,Middle,7.61,52.13,132.1,5.31,8.25,4.65,24,136.1
12,2023-04-01,Semi-urban,WetWarm,8,Middle,8.5,53.27,129.8,5.25,9.86,2.22,24,128.1
12,2023-05-01,Semi-urban,WetWarm,8,Middle,7.62,51.81,137.4,5.81,8.12,3.84,24,130.5
12,2023-06-01,Semi-urban,WetWarm,8,Middle,9.11,52.88,130.0,5.24,7.25,2.92,24,121.4
12,2023-07-01,Semi-urban,WetWarm,8,Middle,9.33,52.09,106.0,3.22,9.52,2.77,24,106.0
12,2023-08-01,Semi-urban,WetWarm,8,Middle,9.02,52.27,117.8,4.24,8.76,3.03,24,116.1
12,2023-09-01,Semi-urban,WetWarm,8,Middle,8.18,51.15,139.9,5.99,9.0,3.93,24,139.2
12,2023-10-01,Semi-urban,WetWarm,8,Middle,6.14,51.66,121.6,4.61,9.36,2.1,24,119.6
12,2023-11-01,Semi-urban,WetWarm,8,Middle,7.44,51.02,110.8,3.71,7.79,2.22,24,108.3
12,2023-12-01,Semi-urban,WetWarm,8,Middle,7.89,51.93,123.3,4.66,9.72,2.02,24,119.7
12,2024-01-01,Semi-urban,WetWarm,8,Middle,7.78,53.77,134.1,5.71,6.56,2.29,24,125.5
12,2024-02-01,Semi-urban,WetWarm,8,Middle,8.39,52.72,120.6,4.58,6.56,2.0,24,116.9
12,2024-03-01,Semi-urban,WetWarm,8,Middle,9.79,54.93,107.3,3.26,8.54,4.74,24,102.8
12,2024-04-01,Semi-urban,WetWarm,8,Middle,7.18,53.69,124.4,4.81,6.66,4.21,24,118.2
12,2024-05-01,Semi-urban,WetWarm,8,Middle,9.95,53.54,120.0,4.39,8.4,2.51,24,119.6
12,2024-06-01,Semi-urban,WetWarm,8,Middle,9.21,54.04,108.3,3.47,8.75,2.38,24,101.2
12,2024-07-01,Semi-urban,WetWarm,8,Middle,8.71,52.92,112.6,3.74,8.99,2.79,24,109.6
12,2024-08-01,Semi-urban,WetWarm,8,Middle,7.93,53.61,124.5,4.84,6.35,3.17,24,117.5
12,2024-09-01,Semi-urban,WetWarm,8,Middle,7.8,53.0,126.6,4.98,8.5,2.85,24,122.5
12,2024-10-01,Semi-urban,WetWarm,8,Middle,7.2,54.59,76.2,1.01,5.84,2.75,24,74.1
12,2024-11-01,Semi-urban,WetWarm,8,Middle,9.87,52.76,114.2,4.0,6.1,3.02,24,108.2
12,2024-12-01,Semi-urban,WetWarm,8,Middle,9.73,53.54,118.8,4.37,6.12,4.64,24,115.9
13,2015-01-01,Semi-urban,WetWarm,4,Low,3.03,39.02,52.3,0.92,1.07,1.68,20,40.5
13,2015-02-01,Semi-urban,WetWarm,4,Low,4.12,39.61,42.8,0.0,3.81,2.45,20,42.9
13,2015-03-01,Semi-urban,WetWarm,4,Low,3.87,40.3,43.5,0.12,3.96,1.08,20,45.5
13,2015-04-01,Semi-urban,WetWarm,4,Low,3.05,39.79,41.6,0.06,1.31,1.45,20,39.6
13,2015-05-01,Semi-urban,WetWarm,4,Low,3.7,38.66,53.9,0.94,3.72,1.51,20,45.9
13,2015-06-01,Semi-urban,WetWarm,4,Low,4.02,39.54,53.0,0.86,3.83,1.9,20,44.2
13,2015-07-01,Semi-urban,WetWarm,4,Low,3.48,41.37,46.8,0.41,1.62,1.4,20,41.8
13,2015-08-01,Semi-urban,WetWarm,4,Low,4.75,39.59,52.5,0.87,2.7,1.77,20,43.8
13,2015-09-01,Semi-urban,WetWarm,4,Low,3.87,39.89,50.7,0.61,3.5,2.64,20,52.3
13,2015-10-01,Semi-urban,WetWarm,4,Low,2.93,39.2,46.6,0.42,2.23,1.99,20,38.9
13,2015-11-01,Semi-urban,WetWarm,4,Low,2.86,40.41,43.2,0.2,1.03,1.11,20,36.6
13,2015-12-01,Semi-urban,WetWarm,4,Low,4.48,40.08,44.6,0.03,3.82,2.68,20,38.7
13,2016-01-01,Semi-urban,WetWarm,4,Low,3.31,40.98,46.7,0.39,2.94,2.31,20,43.9
13,2016-02-01,Semi-urban,WetWarm,4,Low,4.75,40.59,50.9,0.82,1.63,1.21,20,43.3
13,2016-03-01,Semi-urban,WetWarm,4,Low,4.86,42.48,48.3,0.5,3.4,1.3,20,50.7
13,2016-04-01,Semi-urban,WetWarm,4,Low,3.7,40.38,52.2,0.88,2.73,1.52,20,48.3
13,2016-05-01,Semi-urban,WetWarm,4,Low,5.21,41.85,53.4,0.99,1.39,1.09,20,46.9
13,2016-06-01,Semi-urban,WetWarm,4,Low,3.13,39.99,41.5,0.05,1.01,2.07,20,27.5
13,2016-07-01,Semi-urban,WetWarm,4,Low,4.74,42.0,47.3,0.41,2.94,1.23,20,42.0
13,2016-08-01,Semi-urban,WetWarm,4,Low,4.47,42.18,45.5,0.34,1.79,2.19,20,43.7
13,2016-09-01,Semi-urban,WetWarm,4,Low,4.4,42.27,47.8,0.48,2.09,1.72,20,39.8
13,2016-10-01,Semi-urban,WetWarm,4,Low,3.56,41.39,46.4,0.28,3.85,2.86,20,43.6
13,2016-11-01,Semi-urban,WetWarm,4,Low,3.75,42.61,50.2,0.53,3.01,2.79,20,45.4
13,2016-12-01,Semi-urban,WetWarm,4,Low,5.8,43.12,41.8,0.03,1.82,2.2,20,41.7
13,2017-01-01,Semi-urban,WetWarm,4,Low,5.97,42.77,50.9,0.64,1.48,2.97,20,40.8
13,2017-02-01,Semi-urban,WetWarm,4,Low,5.59,42.68,50.3,0.71,1.6,2.46,20,45.7
13,2017-03-01,Semi-urban,WetWarm,4,Low,5.75,43.1,52.2,0.78,3.35,1.88,20,51.1
13,2017-04-01,Semi-urban,WetWarm,4,Low,5.68,42.67,44.8,0.31,1.35,1.55,20,42.3
13,2017-05-01,Semi-urban,WetWarm,4,Low,4.74,42.56,45.0,0.1,3.16,2.82,20,34.9
13,2017-06-01,Semi-urban,WetWarm,4,Low,5.04,42.62,43.7,0.04,3.52,2.39,20,46.0
13,2017-07-01,Semi-urban,WetWarm,4,Low,3.82,44.2,52.1,0.77,2.42,2.35,20,51.7
13,2017-08-01,Semi-urban,WetWarm,4,Low,4.93,43.54,47.2,0.41,1.69,2.6,20,42.5
13,2017-09-01,Semi-urban,WetWarm,4,Low,5.95,42.66,52.2,0.81,2.06,2.05,20,45.6
13,2017-10-01,Semi-urban,WetWarm,4,Low,4.47,41.28,52.7,0.86,2.04,1.54,20,46.6
13,2017-11-01,Semi-urban,WetWarm,4,Low,5.82,41.92,49.4,0.71,2.35,1.08,20,45.1
13,2017-12-01,Semi-urban,WetWarm,4,Low,5.07,43.35,47.0,0.4,2.01,2.6,20,42.5
13,2018-01-01,Semi-urban,WetWarm,4,Low,4.39,43.01,45.9,0.26,3.85,2.26,20,36.2
13,2018-02-01,Semi-urban,WetWarm,4,Low,4.61,44.71,48.1,0.41,3.2,1.87,20,44.4
13,2018-03-01,Semi-urban,WetWarm,4,Low,6.24,43.75,49.5,0.59,2.11,2.22,20,42.0
13,2018-04-01,Semi-urban,WetWarm,4,Low,5.94,44.56,52.0,0.66,3.85,2.37,20,47.6
13,2018-05-01,Semi-urban,WetWarm,4,Low,5.58,44.54,49.3,0.44,2.76,2.73,20,49.4
13,2018-06-01,Semi-urban,WetWarm,4,Low,5.28,44.58,50.8,0.58,3.45,1.88,20,48.1
13,2018-07-01,Semi-urban,WetWarm,4,Low,5.67,44.22,49.7,0.6,1.6,2.6,20,48.2
13,2018-08-01,Semi-urban,WetWarm,4,Low,6.2,44.2,50.8,0.66,2.22,2.95,20,49.5
13,2018-09-01,Semi-urban,WetWarm,4,Low,6.68,44.0,48.2,0.53,1.87,1.34,20,45.2
13,2018-10-01,Semi-urban,WetWarm,4,Low,6.72,44.84,53.5,0.93,3.6,1.25,20,47.2
13,2018-11-01,Semi-urban,WetWarm,4,Low,5.8,45.06,47.4,0.37,3.04,2.94,20,46.5
13,2018-12-01,Semi-urban,WetWarm,4,Low,5.36,43.65,50.4,0.7,2.93,1.24,20,46.7
13,2019-01-01,Semi-urban,WetWarm,4,Low,6.12,45.96,52.7,0.92,1.96,1.61,20,53.1
13,2019-02-01,Semi-urban,WetWarm,4,Low,6.42,46.14,45.4,0.18,3.14,2.59,20,43.7
13,2019-03-01,Semi-urban,WetWarm,4,Low,6.41,46.13,44.7,0.13,2.26,2.93,20,35.5
13,2019-04-01,Semi-urban,WetWarm,4,Low,7.05,46.12,45.9,0.19,3.45,1.87,20,38.4
13,2019-05-01,Semi-urban,WetWarm,4,Low,7.69,45.72,46.2,0.29,1.71,2.28,20,38.9
13,2019-06-01,Semi-urban,WetWarm,4,Low,5.84,46.2,47.5,0.36,3.62,2.04,20,43.6
13,2019-07-01,Semi-urban,WetWarm,4,Low,7.72,46.43,46.3,0.32,3.03,1.76,20,40.9
13,2019-08-01,Semi-urban,WetWarm,4,Low,6.94,46.1,47.8,0.38,2.99,2.87,20,45.4
13,2019-09-01,Semi-urban,WetWarm,4,Low,5.92,46.35,44.0,0.16,1.52,1.61,20,40.0
13,2019-10-01,Semi-urban,WetWarm,4,Low,7.2,46.69,46.5,0.31,1.89,2.13,20,41.2
13,2019-11-01,Semi-urban,WetWarm,4,Low,7.35,44.7,52.6,0.9,2.05,1.2,20,44.2
13,2019-12-01,Semi-urban,WetWarm,4,Low,5.63,46.66,48.2,0.45,3.39,1.41,20,44.4
13,2020-01-01,Semi-urban,WetWarm,4,Low,7.89,47.74,52.4,0.79,2.89,2.41,20,52.6
13,2020-02-01,Semi-urban,WetWarm,4,Low,7.36,46.72,50.1,0.67,1.65,1.67,20,49.9
13,2020-03-01,Semi-urban,WetWarm,4,Low,8.39,48.06,54.7,0.98,1.03,2.84,20,52.5
13,2020-04-01,Semi-urban,WetWarm,4,Low,6.16,47.22,51.2,0.79,1.26,2.23,20,44.7
13,2020-05-01,Semi-urban,WetWarm,4,Low,6.22,47.32,43.4,0.01,2.97,2.63,20,47.4
13,2020-06-01,Semi-urban,WetWarm,4,Low,4.88,47.14,49.4,0.59,2.56,1.14,20,49.2
13,2020-07-01,Semi-urban,WetWarm,4,Low,6.96,47.71,43.3,0.03,2.01,1.8,20,38.3
13,2020-08-01,Semi-urban,WetWarm,4,Low,6.8,46.95,42.0,0.02,1.22,1.88,20,41.2
13,2020-09-01,Semi-urban,WetWarm,4,Low,6.05,48.13,45.3,0.19,3.31,1.14,20,49.2
13,2020-10-01,Semi-urban,WetWarm,4,Low,6.43,47.4,46.2,0.26,3.13,2.58,20,48.8
13,2020-11-01,Semi-urban,WetWarm,4,Low,5.45,47.25,46.0,0.34,2.26,1.36,20,35.5
13,2020-12-01,Semi-urban,WetWarm,4,Low,7.46,48.03,47.2,0.3,3.6,1.79,20,44.3
13,2021-01-01,Semi-urban,WetWarm,4,Low,6.61,48.78,49.9,0.7,1.62,1.26,20,44.6
13,2021-02-01,Semi-urban,WetWarm,4,Low,9.48,49.66,49.1,0.43,3.36,2.61,20,50.8
13,2021-03-01,Semi-urban,WetWarm,4,Low,6.86,49.69,52.9,0.79,3.46,1.93,20,49.1
13,2021-04-01,Semi-urban,WetWarm,4,Low,6.39,48.07,43.7,0.03,2.4,2.62,20,35.4
13,2021-05-01,Semi-urban,WetWarm,4,Low,6.67,49.78,49.1,0.55,1.59,2.7,20,45.4
13,2021-06-01,Semi-urban,WetWarm,4,Low,5.87,47.98,44.2,0.13,1.7,2.63,20,33.2
13,2021-07-01,Semi-urban,WetWarm,4,Low,7.39,49.82,51.9,0.79,2.86,1.89,20,47.4
13,2021-08-01,Semi-urban,WetWarm,4,Low,6.66,50.42,46.6,0.39,1.51,2.16,20,37.5
13,2021-09-01,Semi-urban,WetWarm,4,Low,7.91,49.61,45.8,0.17,2.99,2.03,20,42.8
13,2021-10-01,Semi-urban,WetWarm,4,Low,6.78,47.49,43.4,0.09,2.82,2.19,20,34.3
13,2021-11-01,Semi-urban,WetWarm,4,Low,8.11,49.74,51.9,0.7,2.77,2.58,20,51.1
13,2021-12-01,Semi-urban,WetWarm,4,Low,7.61,50.57,44.0,0.21,1.01,1.91,20,39.4
13,2022-01-01,Semi-urban,WetWarm,4,Low,7.52,50.29,54.3,0.98,2.05,1.9,20,50.7
13,2022-02-01,Semi-urban,WetWarm,4,Low,8.76,50.48,44.8,0.25,1.68,2.14,20,46.7
13,2022-03-01,Semi-urban,WetWarm,4,Low,8.26,49.67,53.3,0.99,1.93,1.23,20,49.8
13,2022-04-01,Semi-urban,WetWarm,4,Low,9.86,50.72,45.8,0.25,2.35,2.92,20,37.3
13,2022-05-01,Semi-urban,WetWarm,4,Low,7.17,51.39,45.1,0.21,2.96,1.54,20,44.8
13,2022-06-01,Semi-urban,WetWarm,4,Low,7.56,50.99,51.5,0.79,3.02,1.23,20,44.3
13,2022-07-01,Semi-urban,WetWarm,4,Low,8.75,52.7,45.5,0.14,2.93,2.89,20,42.4
13,2022-08-01,Semi-urban,WetWarm,4,Low,6.27,50.52,52.7,0.8,3.99,1.54,20,51.4
13,2022-09-01,Semi-urban,WetWarm,4,Low,8.55,49.36,41.8,0.02,1.66,1.59,20,33.3
